Date,USD_INR,EUR_INR,GBP_INR,JPY_INR
2019-01-23,71.2302,80.874,92.291,0.6508
2019-01-24,71.1573,80.945,93.065,0.6493
2019-01-25,70.99,80.232,92.81,0.6472
2019-01-28,70.975,79.511,93.744,0.6473
2019-01-29,71.0901,81.187,93.531,0.6501
2019-01-30,71.62,81.607,93.708,0.6522
2019-01-31,71.12,81.719,93.309,0.6529
2019-02-01,71.2,81.152,93.304,0.6513
2019-02-04,71.4517,81.763,93.537,0.6518
2019-02-05,71.685,81.928,93.425,0.6514
2019-02-06,71.77,81.519,92.984,0.6498
2019-02-07,71.5405,81.237,92.537,0.6499
2019-02-08,71.58,80.764,92.69,0.6489
2019-02-11,71.15,80.551,92.047,0.6482
2019-02-12,71.23,80.155,91.614,0.6438
2019-02-13,70.81,79.89,91.333,0.6378
2019-02-14,70.8651,79.747,91.082,0.6382
2019-02-15,71.01,80.159,90.875,0.642
2019-02-18,71.32,80.48,92.016,0.645
2019-02-19,71.7,80.658,92.648,0.6447
2019-02-20,71.6,80.8,93.512,0.6444
2019-02-21,71.3,80.557,93.034,0.641
2019-02-22,71.185,80.641,92.81,0.6423
2019-02-25,71.031,80.492,92.792,0.6419
2019-02-26,71.09,80.42,93.263,0.6372
2019-02-27,70.94,80.835,94.048,0.6417
2019-02-28,71.19,80.928,94.785,0.6415
2019-03-01,70.816,80.467,93.929,0.6354
2019-03-04,70.99,80.69,93.927,0.6344
2019-03-05,70.9,80.314,93.438,0.6337
2019-03-06,70.7425,79.627,93.093,0.6295
2019-03-07,70.365,79.205,92.683,0.6272
2019-03-08,70.4875,78.439,92.262,0.6274
2019-03-11,69.9869,78.637,90.893,0.6297
2019-03-12,69.7901,78.508,92.401,0.6263
2019-03-13,69.845,78.509,91.311,0.6249
2019-03-14,69.7263,78.732,92.745,0.6249
2019-03-15,69.3373,78.361,91.886,0.6202
2019-03-18,68.953,78.045,91.707,0.6182
2019-03-19,68.618,77.717,90.988,0.6155
2019-03-20,69.3175,78.283,91.968,0.6188
2019-03-21,68.825,78.533,90.846,0.6209
2019-03-22,68.93,78.188,90.469,0.6204
2019-03-25,69.1605,78.182,91.37,0.6174
2019-03-26,68.9234,77.911,91.018,0.6256
2019-03-27,69.4275,77.706,91.718,0.6233
2019-03-28,69.37,77.668,91.192,0.6247
2019-03-29,69.5,77.626,90.743,0.6248
2019-04-01,69.43,77.591,90.565,0.624
2019-04-02,69.1953,77.471,90.44,0.6204
2019-04-03,68.9102,77.135,90.445,0.6185
2019-04-04,68.85,76.889,90.705,0.6138
2019-04-05,68.9704,77.336,90.169,0.6172
2019-04-08,69.16,77.588,90.152,0.6192
2019-04-09,69.5525,78.277,90.823,0.6234
2019-04-10,69.2618,77.966,90.441,0.6228
2019-04-11,69.1402,77.89,90.531,0.6223
2019-04-12,69.43,77.64,90.682,0.6176
2019-04-15,69.161,78.091,90.454,0.6169
2019-04-16,69.81,78.368,91.45,0.6193
2019-04-17,69.885,78.381,91.161,0.6202
2019-04-18,69.401,78.33,90.484,0.619
2019-04-19,69.381,77.896,90.14,0.6194
2019-04-22,69.36,78.016,90.132,0.6199
2019-04-23,70.0625,78.453,90.955,0.6224
2019-04-24,69.758,78.226,90.243,0.6229
2019-04-25,70.0958,77.95,90.458,0.6229
2019-04-26,70.16,78.061,90.483,0.628
2019-04-29,69.842,77.782,90.227,0.6245
2019-04-30,69.8118,78.057,90.266,0.6246
2019-05-01,69.556,78.047,90.686,0.6248
2019-05-02,69.6329,78.171,90.892,0.6254
2019-05-03,69.4244,77.475,90.473,0.6219
2019-05-06,69.168,77.345,91.066,0.6215
2019-05-07,69.4003,77.666,90.886,0.6258
2019-05-08,69.91,77.814,91.367,0.6307
2019-05-09,70.01,78.008,91.111,0.6331
2019-05-10,70.41,78.674,91.596,0.6386
2019-05-13,69.9225,78.582,90.946,0.6358
2019-05-14,70.617,79.249,91.511,0.6464
2019-05-15,70.307,78.704,90.742,0.6405
2019-05-16,70.2092,78.616,90.197,0.6408
2019-05-17,70.235,78.405,89.884,0.6387
2019-05-20,70.2815,78.335,89.447,0.638
2019-05-21,70.1275,77.663,89.279,0.6317
2019-05-22,70.1275,77.675,88.907,0.6317
2019-05-23,69.9725,77.615,88.62,0.6312
2019-05-24,69.945,77.837,88.573,0.6352
2019-05-27,69.36,76.8,88.178,0.6271
2019-05-28,69.72,77.719,88.398,0.6339
2019-05-29,69.875,77.661,88.449,0.6359
2019-05-30,69.815,77.684,88.161,0.6367
2019-05-31,69.98,77.646,88.239,0.6378
2019-06-03,69.5696,77.707,87.907,0.6409
2019-06-04,69.1619,77.713,87.58,0.6397
2019-06-05,69.56,77.897,88.349,0.6394
2019-06-06,69.625,77.846,88.323,0.6401
2019-06-07,69.36,77.917,88.058,0.637
2019-06-10,69.345,78.52,88.236,0.6405
2019-06-11,69.5235,78.595,88.228,0.6408
2019-06-12,69.3865,78.543,88.3,0.639
2019-06-13,69.7,78.269,88.471,0.6389
2019-06-14,69.8,78.393,88.509,0.6416
2019-06-17,69.7705,78.196,87.852,0.641
2019-06-18,70.1125,78.298,87.928,0.6426
2019-06-19,69.765,77.869,87.674,0.6404
2019-06-20,69.87,78.175,88.413,0.6436
2019-06-21,69.78,78.446,88.666,0.6474
2019-06-24,69.5699,79.058,88.669,0.648
2019-06-25,69.6025,78.88,88.667,0.6448
2019-06-26,69.6375,78.735,88.363,0.6463
2019-06-27,69.6025,78.649,88.373,0.6418
2019-06-28,69.325,78.453,87.864,0.6403
2019-07-01,68.9405,78.316,87.494,0.6384
2019-07-02,69.1675,77.671,87.461,0.635
2019-07-03,69.0825,77.707,87.039,0.6383
2019-07-04,69.0075,77.564,86.824,0.6375
2019-07-05,68.74,77.256,86.488,0.635
2019-07-08,68.44,76.755,85.721,0.6304
2019-07-09,68.85,76.821,86.181,0.6301
2019-07-10,68.765,76.744,85.678,0.6288
2019-07-11,68.3676,76.95,85.515,0.6309
2019-07-12,68.67,76.934,85.988,0.6297
2019-07-15,68.5503,77.191,86.181,0.6347
2019-07-16,68.7475,77.106,86.063,0.6345
2019-07-17,68.895,76.933,85.504,0.6341
2019-07-18,68.786,77.217,85.517,0.6371
2019-07-19,68.85,77.454,86.349,0.6404
2019-07-22,68.83,77.195,86.071,0.6386
2019-07-23,69.16,77.16,86.268,0.6381
2019-07-24,69.02,76.895,85.842,0.6371
2019-07-25,69.185,76.79,86.372,0.637
2019-07-26,69.1505,77.003,86.113,0.6357
2019-07-29,68.87,76.563,85.254,0.6331
2019-07-30,68.95,76.53,84.239,0.631
2019-07-31,69.0775,76.734,84.026,0.6335
2019-08-01,69.405,76.175,84.351,0.6322
2019-08-02,69.2972,76.385,84.027,0.6418
2019-08-05,69.6569,77.343,84.621,0.6533
2019-08-06,71.52,79.551,86.952,0.67
2019-08-07,71.23,79.517,86.665,0.6674
2019-08-08,71.1651,79.668,86.407,0.67
2019-08-09,70.4709,78.775,85.574,0.665
2019-08-12,71.035,79.355,85.471,0.6705
2019-08-13,71.58,79.871,86.46,0.676
2019-08-14,71.08,79.741,85.728,0.6693
2019-08-15,71.6352,79.338,86.392,0.6722
2019-08-16,71.72,79.701,86.708,0.6762
2019-08-19,71.132,78.831,86.483,0.6683
2019-08-20,71.995,79.106,87.302,0.6698
2019-08-21,71.81,79.325,87.343,0.6726
2019-08-22,71.4378,79.15,86.662,0.6695
2019-08-23,71.9204,79.644,88.137,0.6749
2019-08-26,71.5025,79.599,87.731,0.6595
2019-08-27,72.16,79.873,88.19,0.6788
2019-08-28,71.535,79.267,87.872,0.6759
2019-08-29,72.085,79.543,88.08,0.6764
2019-08-30,71.6802,79.213,87.33,0.6728
2019-09-02,71.7299,78.454,87.221,0.6715
2019-09-03,71.9621,78.83,86.827,0.677
2019-09-04,72.46,79.109,87.607,0.6811
2019-09-05,71.9557,79.334,88.111,0.6761
2019-09-06,72.22,79.284,88.999,0.6713
2019-09-09,71.67,77.976,88.03,0.6551
2019-09-10,72.0925,79.219,88.995,0.6681
2019-09-11,71.859,79.338,88.781,0.6673
2019-09-12,71.5601,78.74,88.27,0.6618
2019-09-13,71.285,78.383,87.887,0.6554
2019-09-16,71.0207,78.536,88.765,0.6561
2019-09-17,71.7491,78.68,89.141,0.6611
2019-09-18,71.71,79.088,89.648,0.6607
2019-09-19,71.5425,78.389,89.223,0.6555
2019-09-20,71.7175,78.757,89.815,0.66
2019-09-23,71.1916,78.238,88.788,0.66
2019-09-24,70.7896,77.746,88.014,0.6572
2019-09-25,71.285,78.084,89.002,0.6615
2019-09-26,71.31,77.67,88.124,0.6585
2019-09-27,71.215,77.423,87.79,0.6578
2019-09-30,70.4987,77.064,86.654,0.6525
2019-10-01,70.9225,76.916,87.157,0.653
2019-10-02,71.1,77.672,87.379,0.6595
2019-10-03,71.1416,77.904,87.52,0.6632
2019-10-04,71.02,77.879,87.646,0.6643
2019-10-07,70.815,77.686,87.329,0.6614
2019-10-08,71.36,77.794,87.687,0.661
2019-10-09,71.21,77.974,87.011,0.6652
2019-10-10,71.41,78.049,87.215,0.6629
2019-10-11,70.98,78.084,88.248,0.6574
2019-10-14,70.914,78.241,89.5407,0.654
2019-10-15,71.4525,78.462,90.0927,0.6565
2019-10-16,71.76,78.813,91.554,0.6564
2019-10-17,71.62,78.949,91.8229,0.656
2019-10-18,71.4225,79.056,91.922,0.6544
2019-10-21,71.03,79.335,91.5937,0.6548
2019-10-22,71.105,79.001,92.2166,0.6523
2019-10-23,71.075,78.727,91.5679,0.6521
2019-10-24,70.715,78.651,91.3607,0.6503
2019-10-25,71.19,78.72,91.3981,0.6528
2019-10-28,70.83,78.389,90.8543,0.651
2019-10-29,70.735,78.436,90.9541,0.6485
2019-10-30,70.8846,78.693,91.1934,0.6504
2019-10-31,70.99,79.05,91.5882,0.6515
2019-11-01,70.97,79.201,91.7874,0.6573
2019-11-04,70.5121,78.938,91.2194,0.6535
2019-11-05,71.0,78.694,91.5066,0.6506
2019-11-06,70.895,78.293,91.3225,0.6477
2019-11-07,71.0,78.528,91.2808,0.6512
2019-11-08,71.3765,78.441,91.7799,0.6495
2019-11-11,71.3765,78.552,91.2026,0.6527
2019-11-12,71.574,78.894,92.2391,0.6557
2019-11-13,71.78,78.979,92.2505,0.6579
2019-11-14,72.1415,79.354,92.7278,0.6624
2019-11-15,71.9558,79.226,92.6577,0.6627
2019-11-18,71.7058,79.115,92.3955,0.6581
2019-11-19,71.9351,79.581,93.1554,0.6613
2019-11-20,71.851,79.497,93.1859,0.6617
2019-11-21,71.7682,79.404,92.7726,0.6608
2019-11-22,71.7405,79.315,92.6759,0.6601
2019-11-25,71.7826,79.048,92.117,0.6601
2019-11-26,71.6795,78.857,92.4418,0.6571
2019-11-27,71.4284,78.709,91.8475,0.6545
2019-11-28,71.2281,78.338,92.0956,0.651
2019-11-29,71.5474,78.658,92.3784,0.6522
2019-12-02,71.723,78.979,92.7702,0.6543
2019-12-03,71.625,79.259,92.6802,0.6563
2019-12-04,71.96,79.422,93.5989,0.6596
2019-12-05,71.4801,79.149,93.7074,0.6562
2019-12-06,71.385,79.029,93.7349,0.6545
2019-12-09,71.2868,78.76,93.6321,0.6558
2019-12-10,70.9602,78.445,93.2815,0.653
2019-12-11,71.01,78.47,92.9915,0.6503
2019-12-12,70.7293,78.638,93.3531,0.6507
2019-12-13,70.5599,78.853,95.0661,0.6443
2019-12-16,70.689,78.645,94.2781,0.6471
2019-12-17,70.9205,78.892,94.265,0.6465
2019-12-18,71.215,79.135,93.2343,0.6479
2019-12-19,70.9899,78.84,92.8945,0.6474
2019-12-20,71.2227,79.097,92.9432,0.6501
2019-12-23,71.024,78.624,92.3439,0.6486
2019-12-24,71.2107,78.917,92.1583,0.6505
2019-12-25,71.46,78.959,92.3444,0.651
2019-12-26,71.54,78.959,92.7886,0.6513
2019-12-27,71.3003,78.959,92.8902,0.6418
2019-12-30,71.313,79.777,93.3118,0.6517
2019-12-31,71.311,79.813,93.8353,0.6542
2020-01-01,71.2758,79.933,94.4872,0.656
2020-01-02,71.025,79.93,94.1328,0.652
2020-01-03,71.415,79.622,93.8371,0.6566
2020-01-06,71.731,80.002,93.7945,0.6633
2020-01-07,71.787,80.376,94.5854,0.6623
2020-01-08,72.16,80.049,94.6336,0.6646
2020-01-09,71.4119,79.386,93.9092,0.6551
2020-01-10,71.1943,79.034,93.158,0.6496
2020-01-13,70.953,77.5939,92.6965,0.6372
2020-01-14,70.7189,78.665,91.8645,0.6423
2020-01-15,70.8451,78.758,92.2487,0.6443
2020-01-16,70.718,78.794,92.477,0.643
2020-01-17,70.9456,78.965,92.7877,0.6434
2020-01-20,71.0347,78.75,92.3844,0.6447
2020-01-21,71.031,78.743,92.643,0.6441
2020-01-22,71.17,78.83,93.3339,0.647
2020-01-23,71.0781,78.79,93.6582,0.6471
2020-01-24,71.321,78.853,93.5805,0.6511
2020-01-27,71.325,78.572,93.2592,0.6522
2020-01-28,71.44,78.654,93.3012,0.6552
2020-01-29,71.2304,78.444,92.7842,0.6521
2020-01-30,71.3,78.478,92.8346,0.6537
2020-01-31,71.64,78.851,93.7586,0.6566
2020-02-03,71.4965,79.304,94.4163,0.6595
2020-02-04,71.3141,78.816,92.6991,0.6559
2020-02-05,71.1,78.457,92.6654,0.649
2020-02-06,71.18,78.223,92.5243,0.6477
2020-02-07,71.47,78.128,92.3916,0.6469
2020-02-10,71.5155,78.199,92.1328,0.6508
2020-02-11,71.28,77.697,92.0849,0.6487
2020-02-12,71.2753,77.753,92.3497,0.6482
2020-02-13,71.2962,77.466,92.369,0.6484
2020-02-14,71.2685,77.256,93.046,0.6492
2020-02-17,71.5148,77.383,93.3139,0.651
2020-02-18,71.3492,77.228,92.7884,0.6488
2020-02-19,71.575,77.196,93.0964,0.6506
2020-02-20,71.8275,77.316,92.7766,0.6431
2020-02-21,72.11,77.248,92.9007,0.6395
2020-02-24,71.8868,77.87,93.1428,0.6435
2020-02-25,72.0467,77.976,93.3535,0.6483
2020-02-26,71.87,78.121,93.4557,0.6511
2020-02-27,71.6634,77.823,92.8336,0.648
2020-02-28,71.93,78.723,92.7124,0.6527
2020-03-02,72.15,79.927,92.4644,0.6704
2020-03-03,72.825,81.132,92.978,0.6711
2020-03-04,73.342,81.564,94.6544,0.6818
2020-03-05,74.0425,81.833,95.2971,0.6823
2020-03-06,73.8551,82.42,96.3067,0.6912
2020-03-09,73.9953,83.468,96.5783,0.7015
2020-03-10,74.406,84.481,98.2741,0.7187
2020-03-11,74.205,83.835,95.771,0.7053
2020-03-12,74.76,82.897,95.8173,0.7041
2020-03-13,75.3,83.315,94.6951,0.7122
2020-03-16,73.904,81.91,90.6908,0.6833
2020-03-17,75.155,82.507,92.1949,0.6963
2020-03-18,74.0124,81.5,90.4207,0.6889
2020-03-19,74.982,81.634,87.16,0.6873
2020-03-20,75.1597,79.62,87.644,0.6712
2020-03-23,75.6221,80.596,88.0637,0.6802
2020-03-24,76.506,82.084,90.1058,0.6881
2020-03-25,77.26,82.424,91.0849,0.6866
2020-03-26,75.8455,83.085,90.4014,0.6882
2020-03-27,74.7256,82.662,92.8502,0.6857
2020-03-30,75.465,84.011,93.9879,0.6988
2020-03-31,75.4,83.097,93.5055,0.6973
2020-04-01,75.325,82.984,93.5122,0.7
2020-04-02,77.57,83.609,96.0269,0.7115
2020-04-03,77.14,82.783,95.5531,0.7067
2020-04-06,76.23,82.271,93.1605,0.7024
2020-04-07,75.9649,81.981,92.9262,0.6955
2020-04-08,76.66,82.335,93.511,0.6955
2020-04-09,75.959,82.404,95.2435,0.6965
2020-04-10,76.65,83.308,95.4795,0.7028
2020-04-13,76.1665,83.301,94.9579,0.7025
2020-04-14,76.91,81.8226,95.4985,0.6927
2020-04-15,75.931,83.423,96.3957,0.7091
2020-04-16,77.2125,83.401,96.0695,0.7107
2020-04-17,77.57,83.328,96.8394,0.711
2020-04-20,76.56,83.154,95.6289,0.7113
2020-04-21,77.21,83.153,96.0453,0.7108
2020-04-22,76.9694,83.484,95.5394,0.714
2020-04-23,76.4,82.493,94.2907,0.708
2020-04-24,76.4225,81.689,94.4218,0.7043
2020-04-27,76.2715,82.468,94.3478,0.7091
2020-04-28,76.1863,82.446,95.2,0.71
2020-04-29,76.465,82.338,95.0773,0.7121
2020-04-30,75.2585,81.989,93.8865,0.707
2020-05-01,75.72,82.158,94.8449,0.6999
2020-05-04,75.6005,82.152,94.7865,0.7
2020-05-05,75.85,82.402,94.565,0.7082
2020-05-06,76.17,81.975,94.5182,0.7106
2020-05-07,76.1513,82.093,94.378,0.7159
2020-05-08,76.08,82.05,94.1369,0.7119
2020-05-11,75.525,81.792,93.6963,0.708
2020-05-12,76.31,81.952,94.0926,0.7048
2020-05-13,75.68,81.336,92.7565,0.6999
2020-05-14,75.4262,81.476,92.2151,0.7041
2020-05-15,75.485,81.504,92.3366,0.7025
2020-05-18,75.82,81.943,91.6576,0.7073
2020-05-19,75.6001,82.445,92.2183,0.7035
2020-05-20,76.0,82.648,92.7901,0.7014
2020-05-21,75.78,82.871,92.404,0.7014
2020-05-22,75.625,82.744,92.4378,0.7019
2020-05-25,75.985,82.728,92.5974,0.705
2020-05-26,76.11,82.633,92.5401,0.7039
2020-05-27,75.82,82.755,93.5126,0.701
2020-05-28,76.13,83.561,93.1817,0.7036
2020-05-29,75.96,83.792,93.2852,0.7026
2020-06-01,75.5132,83.878,93.2256,0.7004
2020-06-02,75.73,83.927,94.5662,0.7015
2020-06-03,75.0658,83.927,94.701,0.6896
2020-06-04,75.545,84.571,94.9922,0.6906
2020-06-05,75.4909,85.446,95.39,0.6905
2020-06-08,75.5177,85.252,96.0205,0.6886
2020-06-09,75.625,85.164,96.0344,0.6949
2020-06-10,75.5098,85.482,95.9886,0.6996
2020-06-11,75.875,85.927,96.4284,0.7067
2020-06-12,76.39,85.681,96.0865,0.7106
2020-06-15,75.9568,85.529,94.9508,0.7075
2020-06-16,75.978,86.057,96.1312,0.7062
2020-06-17,76.655,85.847,96.098,0.7094
2020-06-18,76.55,85.681,96.0838,0.713
2020-06-19,76.4004,85.553,94.9601,0.7132
2020-06-22,76.2521,85.154,94.0838,0.7132
2020-06-23,75.7898,85.404,94.9713,0.7083
2020-06-24,75.6078,85.325,94.9591,0.7084
2020-06-25,75.97,85.047,94.3106,0.7062
2020-06-26,75.5398,84.665,93.8597,0.7042
2020-06-29,75.6198,84.758,93.2823,0.7048
2020-06-30,75.7,84.854,93.1874,0.7013
2020-07-01,75.75,84.784,93.8448,0.6988
2020-07-02,75.4549,84.825,94.1001,0.7021
2020-07-03,74.721,83.923,93.3685,0.6947
2020-07-06,74.6793,83.842,93.1477,0.6935
2020-07-07,74.6076,84.351,93.2174,0.6944
2020-07-08,75.125,84.272,94.0405,0.6947
2020-07-09,74.9399,84.9,94.5245,0.6978
2020-07-10,75.34,84.759,94.9947,0.7001
2020-07-13,75.1585,83.8179,94.9071,0.6937
2020-07-14,75.45,85.256,94.7616,0.7005
2020-07-15,75.575,85.959,94.91,0.7025
2020-07-16,75.1249,85.687,94.8958,0.702
2020-07-17,75.1745,85.546,94.7095,0.7002
2020-07-20,74.8973,85.542,94.1329,0.6991
2020-07-21,74.99,85.561,94.6505,0.6966
2020-07-22,74.77,85.894,95.1799,0.697
2020-07-23,74.82,86.204,95.2411,0.6955
2020-07-24,74.8073,86.668,95.5443,0.6996
2020-07-27,74.7598,87.058,95.6019,0.7037
2020-07-28,75.0,87.952,96.3732,0.7101
2020-07-29,75.09,87.702,97.0469,0.7121
2020-07-30,74.8312,88.235,97.4096,0.713
2020-07-31,74.99,88.813,98.3082,0.7146
2020-08-03,74.9178,88.26,98.1112,0.707
2020-08-04,75.33,88.338,98.2923,0.7084
2020-08-05,75.25,88.605,98.4754,0.7101
2020-08-06,74.8822,88.727,98.581,0.708
2020-08-07,74.8998,88.853,98.6812,0.7086
2020-08-10,75.0248,88.33,97.9117,0.7012
2020-08-11,75.1,87.805,97.9108,0.7058
2020-08-12,74.9,87.494,97.7871,0.6999
2020-08-13,74.7721,88.144,97.5513,0.6995
2020-08-14,75.03,88.326,98.063,0.6986
2020-08-17,74.9028,88.613,98.1309,0.7021
2020-08-18,75.0,88.68,98.2872,0.7045
2020-08-19,74.795,89.022,99.1279,0.7079
2020-08-20,74.9668,88.567,98.5718,0.7049
2020-08-21,74.9999,88.957,99.3878,0.7093
2020-08-24,74.9218,88.298,98.148,0.7074
2020-08-25,74.4,87.399,97.2603,0.6991
2020-08-26,74.4525,87.767,97.9471,0.6971
2020-08-27,74.2401,87.804,98.4043,0.7005
2020-08-28,73.7745,87.278,97.3863,0.6923
2020-08-31,73.1283,86.971,97.6268,0.6932
2020-09-01,73.67,87.374,98.4654,0.6904
2020-09-02,73.27,86.962,98.1777,0.6887
2020-09-03,73.2485,86.736,98.0961,0.6892
2020-09-04,73.4479,86.811,97.7288,0.6911
2020-09-07,73.2903,86.667,97.0765,0.6893
2020-09-08,73.65,86.731,96.927,0.6903
2020-09-09,73.7868,86.742,95.6919,0.6956
2020-09-10,73.55,86.455,95.6456,0.6895
2020-09-11,73.5273,86.756,94.5241,0.6913
2020-09-14,73.4786,86.914,94.0574,0.6911
2020-09-15,73.615,87.005,94.554,0.6933
2020-09-16,73.8,87.1,94.8094,0.6976
2020-09-17,73.5507,86.74,95.623,0.6993
2020-09-18,73.5836,87.133,95.4957,0.7024
2020-09-21,73.5348,86.998,95.1285,0.7025
2020-09-22,73.5798,86.487,94.3231,0.7022
2020-09-23,73.503,85.981,93.638,0.6992
2020-09-24,73.7784,85.703,94.0825,0.6981
2020-09-25,73.6824,86.137,94.2778,0.7003
2020-09-28,73.6993,85.63,94.0312,0.6972
2020-09-29,73.975,86.07,95.0437,0.6989
2020-09-30,73.845,86.525,94.9983,0.6974
2020-10-01,73.705,86.17,95.2113,0.697
2020-10-02,73.217,85.936,94.6085,0.6932
2020-10-05,73.3224,85.789,94.7973,0.6952
2020-10-06,73.1083,86.093,95.2004,0.6908
2020-10-07,73.815,86.113,95.0808,0.6945
2020-10-08,73.5425,86.206,95.0014,0.6915
2020-10-09,73.2805,86.155,95.051,0.6908
2020-10-12,73.0148,86.309,95.1519,0.6904
2020-10-13,73.3508,86.566,95.8333,0.6956
2020-10-14,73.62,86.122,94.9602,0.6954
2020-10-15,73.2962,85.994,95.3699,0.6964
2020-10-16,73.371,85.887,94.9229,0.6963
2020-10-19,73.4438,85.981,94.9158,0.6961
2020-10-20,73.575,86.25,95.2573,0.6949
2020-10-21,73.6475,86.808,95.1998,0.6957
2020-10-22,73.6813,87.162,96.9735,0.7025
2020-10-23,73.72,86.957,96.5261,0.7015
2020-10-26,73.8229,87.497,96.3292,0.7045
2020-10-27,73.9485,87.268,96.5037,0.7049
2020-10-28,73.805,86.663,95.9256,0.7036
2020-10-29,74.44,87.129,96.6775,0.7109
2020-10-30,74.264,86.788,96.0134,0.7108
2020-11-02,74.5505,86.759,96.5424,0.712
2020-11-03,74.4568,86.657,96.2542,0.7108
2020-11-04,74.6556,87.687,98.2026,0.7132
2020-11-05,74.38,87.169,96.6656,0.7114
2020-11-06,74.12,87.266,97.3508,0.7128
2020-11-09,73.9798,87.763,97.3062,0.7152
2020-11-10,73.9532,87.47,97.6333,0.7036
2020-11-11,74.2816,87.727,98.746,0.7052
2020-11-12,74.57,87.633,98.5932,0.7058
2020-11-13,74.865,88.082,98.23,0.71
2020-11-16,74.4877,88.184,98.3179,0.7123
2020-11-17,74.4181,88.077,98.2646,0.7104
2020-11-18,74.4797,88.272,98.7602,0.7142
2020-11-19,74.42,87.737,98.7507,0.7128
2020-11-20,74.0996,87.863,98.454,0.7132
2020-11-23,74.1624,87.789,98.5449,0.7129
2020-11-24,74.2449,87.847,98.9955,0.7096
2020-11-25,73.9608,88.052,98.9586,0.7081
2020-11-26,73.7799,87.857,99.044,0.7061
2020-11-27,74.0488,87.87,98.9051,0.7076
2020-11-30,73.9409,88.367,98.4215,0.7095
2020-12-01,74.0252,88.258,98.8511,0.7088
2020-12-02,73.655,88.645,98.6031,0.704
2020-12-03,73.6626,89.289,98.4695,0.7056
2020-12-04,73.8649,89.64,99.3617,0.7108
2020-12-07,73.7903,89.35,99.1597,0.7077
2020-12-08,74.02,89.322,98.6051,0.709
2020-12-09,73.7264,89.19,98.9175,0.7073
2020-12-10,73.935,88.993,98.5435,0.7066
2020-12-11,73.7267,89.449,98.0629,0.707
2020-12-14,73.738,89.254,97.5363,0.708
2020-12-15,73.86,89.389,98.1489,0.7074
2020-12-16,73.7598,89.319,99.1663,0.709
2020-12-17,73.6166,89.731,99.6517,0.711
2020-12-18,73.5298,90.089,99.7752,0.7123
2020-12-21,73.6036,90.101,99.6166,0.7114
2020-12-22,73.9353,90.512,99.8288,0.7159
2020-12-23,74.27,89.922,99.1064,0.7128
2020-12-24,73.8398,89.931,99.6791,0.7123
2020-12-25,73.5578,89.555,99.8003,0.7092
2020-12-28,73.689,89.539,99.9187,0.7099
2020-12-29,73.5449,89.792,98.9793,0.7086
2020-12-30,73.4536,89.856,99.4357,0.7083
2020-12-31,73.134,89.954,99.9632,0.709
2021-01-01,73.0892,89.158,100.0508,0.7069
2021-01-04,73.092,89.149,99.9431,0.7065
2021-01-05,73.32,89.454,99.4714,0.7081
2021-01-06,73.3748,89.87,99.6613,0.7116
2021-01-07,73.36,90.163,99.6735,0.7092
2021-01-08,73.446,90.049,99.6682,0.7071
2021-01-11,73.3734,89.533,99.478,0.7046
2021-01-12,73.5135,89.268,100.228,0.7049
2021-01-13,73.165,89.313,100.3976,0.7051
2021-01-14,73.1699,88.906,99.7934,0.704
2021-01-15,73.0876,88.726,100.0036,0.7033
2021-01-18,73.159,88.26,99.3519,0.7033
2021-01-19,73.1887,88.313,99.3897,0.7051
2021-01-20,73.1919,88.761,99.8015,0.7038
2021-01-21,72.9109,88.257,99.5741,0.7035
2021-01-22,72.9549,88.681,100.1792,0.7042
2021-01-25,72.9959,88.751,99.9082,0.7025
2021-01-26,72.97,88.538,99.7758,0.7026
2021-01-27,72.92,88.609,100.1966,0.7031
2021-01-28,73.0371,88.308,99.8231,0.7006
2021-01-29,72.9388,88.321,100.1201,0.6989
2021-02-01,72.9066,88.404,99.9638,0.6957
2021-02-02,73.1198,88.165,99.9915,0.6965
2021-02-03,72.9163,87.687,99.6422,0.6935
2021-02-04,72.858,87.637,99.4384,0.6932
2021-02-05,72.9457,87.218,99.6957,0.6904
2021-02-08,72.7848,87.651,99.987,0.6901
2021-02-09,72.9299,87.812,100.216,0.6925
2021-02-10,72.8549,88.195,100.6654,0.696
2021-02-11,72.8073,88.155,100.698,0.6952
2021-02-12,72.7095,88.111,100.4178,0.6935
2021-02-15,72.5948,87.895,100.6919,0.6913
2021-02-16,72.6387,88.031,101.0224,0.6886
2021-02-17,72.935,88.034,101.3577,0.6861
2021-02-18,72.7973,87.596,100.9389,0.6869
2021-02-19,72.6054,87.711,101.4113,0.6865
2021-02-22,72.553,87.85,101.6151,0.6877
2021-02-23,72.444,88.063,101.9439,0.6894
2021-02-24,72.377,87.882,102.0984,0.6869
2021-02-25,72.4,88.043,102.416,0.6828
2021-02-26,73.1509,88.379,102.5332,0.6833
2021-03-01,73.5959,89.193,102.5122,0.6934
2021-03-02,73.3094,88.355,102.1115,0.6863
2021-03-03,73.2775,88.458,102.234,0.6856
2021-03-04,72.8807,87.889,101.5616,0.6812
2021-03-05,73.1318,87.424,101.5621,0.6768
2021-03-08,73.1334,87.115,101.1271,0.6751
2021-03-09,73.33,86.823,101.3862,0.6726
2021-03-10,72.7759,86.516,101.067,0.6695
2021-03-11,72.706,86.661,101.2954,0.6701
2021-03-12,72.639,87.044,101.6205,0.6691
2021-03-15,72.683,86.814,101.1747,0.6662
