Security Code,Tradingsymbol,Issuer Name
523710,SAYAJIHOTL,SAYAJI HOTELS
540728,SAYAJIIND,SAYAJI INDUSTRIES 
542725,SBC,SBC EXPORTS
513097,SBCL,SHIVALIK BIMETAL CONTROLS
532102,SBECSUG,SBEC SUGAR
517360,SBECSYS,SBEC SYSTEMS (INDIA)
543959,SBFC,SBFC FINANCE 
521131,SBFL,SHREE BHAVYA FABRICS 
543218,SBGLP,SURATWWALA BUSINESS GROUP LIMI
543066,SBICARD,SBI CARDS AND PAYMENT SERVICES
544829,SBIFUNDS,SBI FUNDS MANAGEMENT 
540719,SBILIFE,SBI LIFE INSURANCE COMPANY LIM
500112,SBIN,STATE BANK OF INDIA
535276,SBISENSEX,SBI MUTUAL FUND - SBI ETF SENS
538520,SBL,SHIVAMSHREE BUSINESSES
543366,SBLI,SBL INFRATECH 
540782,SBRANDS,SANGHVI BRANDS 
526081,SCAGRO,SC AGROTECH 
531797,SCANPRO,SCAN PROJECTS
511672,SCANSTL,SCAN STEELS 
543537,SCARNOSE,SCARNOSE INTERNATIONAL 
506906,SCBL,SAPTAK CHEM AND BUSINESS LIMIT
538857,SCC,SCINTILLA COMMERCIAL & CREDIT
544746,SCDL,SAFETY CONTROLS & DEVICES LIMI
505790,SCHAEFFLER,SCHAEFFLER INDIA 
540497,SCHAND,S CHAND AND COMPANY 
534139,SCHNEIDER,SCHNEIDER ELECTRIC INFRASTRUCT
523598,SCI,SHIPPING CORPORATION OF INDIA
531234,SCOOBEEDAY,SCOOBEE DAY GARMENTS (INDIA) L
540757,SCPL,SHEETAL COOL PRODUCTS
539526,SCTL,SUNCARE TRADERS 
507514,SDBL,SOM DISTILLERIES & BREWERIES L
535647,SDC,SDC TECHMEDIA
524727,SDL,SPAN DIVERGENT 
543782,SEALMATIC,SEALMATIC INDIA 
526807,SEAMECLTD,SEAMEC
514264,SEASONST,SEASONS TEXTILES
533268,SEATV,SEA TV NETWORK
543234,SECMARK,SECMARK CONSULTANCY 
512161,SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMIT
544723,SEDEMAC,SEDEMAC MECHATRONICS
544813,SEEMAX,SEEMAX RESOURCES 
539921,SEIL,SHANTI EDUCATIONAL INITIATIVES
532993,SEJALLTD,SEJAL GLASS
515043,SEKURITIND,SAINT-GOBAIN SEKURIT INDIA
509423,SEL,SANATHNAGAR ENTERPRISES LIMITE
544786,SELECTRIC,SCHNEIDER ELECTRIC PRESIDENT S
505368,SEMAC,SEMAC CONSTRUCTION 
543515,SEML,SUNRISE EFFICIENT MARKETING LI
543936,SENCO,SENCO GOLD 
532985,SENSEX1,KOTAK MAHINDRA MUTUAL FUND
538683,SENSEXBEES,NIPPON INDIA ETF SENSEX
532945,SEPC,SEPC
512399,SERA,SERA INVESTMENTS & FINANCE IND
531794,SESHACHAL,SESHACHAL TECHNOLOGIES
502450,SESHAPAPER,SESHASAYEE PAPER & BOARDS
505075,SETCO,SETCO AUTOMOTIVE
539031,SETFBSE100,SBI MUTUAL FUND
541972,SETFSN50,SBI MUTUAL FUND
533605,SETUINFRA,SETUBANDHAN INFRASTRUCTURE LIM
544428,SEVL,SUPERTECH EV
524324,SEYAIND,SEYA INDUSTRIES
540203,SFL,SHEELA FOAM 
526532,SFPIL,SQUARE FOUR PROJECTS INDIA LIM
543519,SFSL,SHASHWAT FURNISHING SOLUTIONS
501479,SFTL,SPRINGFORM TECHNOLOGY
539199,SGFIN,SG FINSERVE
543391,SGFRL,SUYOG GURBAXANI FUNICULAR ROPE
541929,SGIL,SYNERGY GREEN INDUSTRIES LIMIT
532730,SGL,STL GLOBAL
526544,SGLRES,SGL RESOURCES
512329,SGMART,SG MART
531812,SGNTE,SGN TELECOMS
540737,SGRL,SHREE GANESH REMEDIES 
544685,SHADOWFAX,SHADOWFAX TECHNOLOGIES
533275,SHAH,SHAH METACORP
513436,SHAHALLOYS,SHAH ALLOYS
519031,SHAHFOOD,SHAH FOODS
526508,SHAHISHIP,SHAHI SHIPPING 
542862,SHAHLON,SHAHLON SILK INDUSTRIES LIMITE
501423,SHAILY,SHAILY ENGINEERING PLASTICS LT
526841,SHAKTIPR,SHAKTI PRESS
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA)
540797,SHALBY,SHALBY 
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES
509874,SHALPAINTS,SHALIMAR PAINTS
512499,SHALPRO,SHALIMAR PRODUCTIONS
544869,SHAMFOAM,SHAM FOAM 
540259,SHANGAR,SHANGAR DECOR
540425,SHANKARA,SHANKARA BUILDING PRODUCTS LIM
544882,SHANKESH,SHANKESH JEWELLERS 
522034,SHANTIGEAR,SHANTHI GEARS
544459,SHANTIGOLD,SHANTI GOLD INTERNATIONAL LIMI
534708,SHANTIGURU,SHANTI GURU INDUSTRIES
531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT
538666,SHARDACROP,SHARDA CROPCHEM 
535602,SHARDAMOTR,SHARDA MOTOR INDUSTRIES
512393,SHARDUL,SHARDUL SECURITIES
540725,SHAREINDIA,SHARE INDIA SECURITIES 
590109,SHARIABEES,NIPPON INDIA NIFTY SHARIAH BEES ETF
540786,SHARIKA,SHARIKA ENTERPRISES
524548,SHARMEH,SHARMA EAST INDIA HOSPITALS &
538212,SHARPINV,SHARP INVESTMENTS
543341,SHARPLINE,SHARPLINE BROADCAST
544506,SHARVAYA,SHARVAYA METALS
540221,SHASHANK,SHASHANK TRADERS 
540147,SHASHIJIT,SHASHIJIT INFRAPROJECTS LIMITE
526739,SHAWGELTIN,NARMADA GELATINES
544686,SHAYONAENG,SHAYONA ENGINEERING
526981,SHBAJRG,SHRI BAJRANG ALLIANCE
533301,SHEKHAWATI,SHEKHAWATI INDUSTRIES
543963,SHELTER,SHELTER PHARMA
538685,SHEMAROO,SHEMAROO ENTERTAINMENT
530757,SHENTRA,SHENTRACON CHEMICALS
526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE
539111,SHESHAINDS,SHESHADRI INDUSTRIES
526137,SHETR,SHETRON
530797,SHGANEL,SHREE GANESH ELASTOPLAST
524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LT
507952,SHIKHARLETR,SHIKHAR LEASING & TRADING
531201,SHILCTECH,SHILCHAR TECHNOLOGIES
513709,SHILGRAVQ,SHILP GRAVURES
530549,SHILPAMED,SHILPA MEDICARE
519397,SHINDL,SHARAT INDUSTRIES
543244,SHINEFASH,SHINE FASHIONS (INDIA) 
544871,SHIPROCKET,SHIPROCKET 
544646,SHIPWAVES,SHIPWAVES ONLINE 
540693,SHISHIND,SHISH INDUSTRIES 
539593,SHIVA,SHIVANSH FINSERV 
530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L
532323,SHIVACEM,SHIVA CEMENT
540072,SHIVAEXPO,SHIVA GRANITO EXPORT 
522237,SHIVAGR,SHIVAGRICO IMPLEMENTS
539148,SHIVALIK,SHIVALIK RASAYAN
532776,SHIVAMAUTO,SHIVAM AUTOTECH
540961,SHIVAMILLS,SHIVA MILLS 
511108,SHIVATEX,SHIVA TEXYARN
539450,SHK,S H KELKAR AND COMPANY 
532083,SHKALYN,SHRI KALYAN HOLDINGS
516106,SHKARTP,SHREE KARTHIK PAPERS
544582,SHLOKKA,SHLOKKA DYES
543970,SHOORA,SHOORA DESIGNS 
532638,SHOPERSTOP,SHOPPERS STOP
531771,SHRADDHA,SHRADDHA PRIME PROJECTS
530295,SHRAJOI,SHRI RAJIVLOCHAN OIL EXTRACTIO
503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX
513548,SHRDAIS,SHARDA ISPAT
502180,SHREDIGCEM,SHREE DIGVIJAY CEMENT CO.LTD.
500387,SHREECEM,SHREE CEMENT
539470,SHREEGANES,SHREE GANESH BIOTECH (INDIA) L
544490,SHREEJISPG,SHREEJI SHIPPING GLOBAL LIMITE
527005,SHREEPAC,SHREE PACETRONIX
539334,SHREEPUSHK,SHREE PUSHKAR CHEMICALS & FERT
532310,SHREERAMA,SHREE RAMA MULTI-TECH
544458,SHREEREF,SHREE REFRIGERATIONS
538975,SHREESEC,SHREE SECURITIES
541112,SHREESHAY,SHREESHAY ENGINEERS 
531962,SHREMETAL,SHREE METALLOYS
516016,SHREYANIND,SHREYANS INDUSTRIES
526335,SHREYASI,SHREYAS INTERMEDIATES
508961,SHRICON,SHRICON INDUSTRIES
503804,SHRIDINE,SHRI DINESH MILLS
523309,SHRIGANG,SHRI GANG INDUSTRIES AND ALLIE
531080,SHRIKRISH,SHRI KRISHNA DEVCON
544512,SHRINGARMS,SHRINGAR HOUSE OF MANGALSUTRA
538897,SHRINIWAS,SHRI NIWAS LEASING AND FINANCE
511218,SHRIRAMFIN,SHRIRAM FINANCE 
543419,SHRIRAMPPS,SHRIRAM PROPERTIES 
511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOP
512453,SHRJAGP,SHRI JAGDAMBA POLYMERS
503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.
511493,SHRYDUS,SHRYDUS INDUSTRIES
544607,SHTL,SHINING TOOLS
542019,SHUBHAM,SHUBHAM POLYSPIN 
523790,SHUKJEW,SHUKRA JEWELLERS
524632,SHUKRAPHAR,SHUKRA PHARMACEUTICALS 
532007,SHVFL,SHREEVATSAA FINANCE & LEASING
521003,SHVSUIT,SHIVA SUITINGS
531219,SHYAMACOMP,SHYAMA COMPUTRONICS AND SERVIC
539252,SHYAMCENT,SHYAM CENTURY FERROUS 
543299,SHYAMMETL,SHYAM METALICS AND ENERGY LIMI
517411,SHYAMTEL,SHYAM TELECOM
505515,SHYMINV,SHYAMKAMAL INVESTMENTS
520141,SIBARAUT,SIBAR AUTO PARTS
533014,SICAGEN,SICAGEN INDIA
520086,SICALLOG,SICAL LOGISTICS
530907,SICAPIT,SI CAPITAL & FINANCIAL SERVICE
531640,SICL,SUVIDHA INFRAESTATE CORPORATIO
530439,SIDDHA,SIDDHA VENTURES
526877,SIDDHEGA,SIDDHESWARI GARMENTS
519234,SIEL,SUPERIOR INDUSTRIAL ENTERPRISE
500550,SIEMENS,SIEMENS
543389,SIGACHI,SIGACHI INDUSTRIES 
512131,SIGIND,SIGNET INDUSTRIES
543917,SIGMA,SIGMA SOLVE
532408,SIGMAADV,SIGMA ADVANCED SYSTEMS
507663,SIGNGCL,SIGNATURE GREEN CORPORATION LI
544585,SIHORA,SIHORA INDUSTRIES
540132,SIIL,SABRIMALA INDUSTRIES INDIA LIM
523606,SIKA,SIKA INTERPLANT SYSTEMS
530017,SIL,STANDARD INDUSTRIES
521194,SILINV,SIL INVESTMENTS
544810,SILL,SAMPARK INDIA LOGISTICS LIMITE
512197,SILVERO,SILVER OAK COMMERCIAL
543536,SILVERPRL,SILVER PEARL HOSPITALITY & LUX
543525,SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMI
531635,SILVOAK,SILVER OAK (INDIA)
544662,SIMANDHAR,SIMANDHAR IMPEX
539742,SIMBHALS,SIMBHAOLI SUGARS
507998,SIMMOND,SIMMONDS MARSHALL
513472,SIMPLEXCAS,SIMPLEX CASTINGS
523838,SIMPLEXINF,SIMPLEX INFRASTRUCTURES
533019,SIMPLXPAP,SIMPLEX PAPERS
503229,SIMPLXREA,SIMPLEX REALTY
519566,SIMRAN,SIMRAN FARMS
523023,SINCLAIR,SINCLAIRS HOTELS
532029,SINDHUTRAD,SINDHU TRADE LINKS
509887,SINNAR,SINNAR BIDI UDYOG
526839,SIPL,SHELTER INFRA PROJECTS
543686,SIRCA,SIRCA PAINTS INDIA 
538667,SIROHIA,SIROHIA & SONS 
540673,SIS,SIS
543598,SISL,SHANTIDOOT INFRA SERVICES LIMI
512589,SITAENT,SITA ENTERPRISES
532795,SITINET,SITI NETWORKS
503811,SIYSIL,SIYARAM SILK MILLS
513496,SIZEMASTER,SIZEMASTERS TECHNOLOGY
543387,SJS,S.J.S. ENTERPRISES 
533206,SJVN,SJVN
530977,SKCIL,SHRI KESHAV CEMENTS AND INFRA
500472,SKFINDIA,SKF INDIA
544572,SKFINDUS,SKF INDIA (INDUSTRIAL)
542728,SKIEL,SK INTERNATIONAL EXPORT LIMITE
542146,SKIFL,SHREE KRISHNA INFRASTRUCTURE L
538562,SKIPPER,SKIPPER
540269,SKL,SUPER FINE KNITTERS
544584,SKM,SK MINERALS & ADDITIVES LIMITE
532143,SKMEGGPROD,SKM EGG PRODUCTS EXPORT (INDIA
500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN
531169,SKPSEC,SKP SECURITIES
531506,SKRABUL,SHUKRA BULLIONS
512036,SKYBIOTECH,SKYBIOTECH HEALTHCARE
541967,SKYGOLD,SKY GOLD AND DIAMONDS 
526479,SKYIND,SKY INDUSTRIES
505650,SKYLMILAR,SKYLINE MILLARS
544890,SKYWAYS,SKYWAYS AIR SERVICES
521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILE
544605,SMALL250,MIRAE ASSET NIFTY SMALLCAP 250 ETF
539494,SMARTFIN,SMART FINSEC 
532419,SMARTLINK,SMARTLINK HOLDINGS 
544447,SMARTWORKS,SMARTWORKS COWORKING SPACES LI
543065,SMAUTO,SM AUTO STAMPING 
543263,SMCGLOBAL,SMC GLOBAL SECURITIES 
541799,SMEL,SUNGOLD MEDIA AND ENTERTAINMEN
513418,SMFIL,SMITHS & FOUNDERS (INDIA) LIMI
542034,SMGOLD,S. M. GOLD 
505192,SMLMAH,SML MAHINDRA 
540393,SMLT,SARTHAK METALS 
544774,SMR,SMR JEWELS 
540686,SMRUTHIORG,SMRUTHI ORGANICS 
532815,SMSPHARMA,SMS PHARMACEUTICALS
538563,SMTEL,SMT ENGINEERING
539911,SNIM,SVARNIM TRADE UDYOG 
505827,SNL,SNL BEARINGS
538635,SNOWMAN,SNOWMAN LOGISTICS
542747,SNXT50BEES,NIPPON INDIA ETF SENSEX NEXT 5
532784,SOBHA,SOBHA
512014,SOBME,SOBHAGYA MERCHANTILE
544560,SODHACAP,SODHANI CAPITAL
538923,SOFCOM,SOFCOM SYSTEMS
531529,SOFTRAKV,SOFTRAK VENTURE INVESTMENT
543470,SOFTTECH,SOFTTECH ENGINEERS 
541540,SOLARA,SOLARA ACTIVE PHARMA SCIENCES
532725,SOLARINDS,SOLAR INDUSTRIES INDIA
544532,SOLARWORLD,SOLARWORLD ENERGY SOLUTIONS LI
544862,SOLEX,SOLEX ENERGY 
513699,SOLIDSTON,SOLID STONE COMPANY
522152,SOLIMAC,SOLITAIRE MACHINE TOOLS
544539,SOLVEX,SOLVEX EDIBLES 
531548,SOMANYCERA,SOMANY CERAMICS
521034,SOMATEX,SOMA TEXTILES & INDUSTRIES
533001,SOMICONVEY,SOMI CONVEYOR BELTINGS
543300,SONACOMS,SONA BLW PRECISION FORGINGS LI
538943,SONAL,SONAL MERCANTILE 
526901,SONALAD,SONAL ADHESIVES
543924,SONALIS,SONALIS CONSUMER PRODUCTS LIMI
532221,SONATSOFTW,SONATA SOFTWARE
544832,SOTEFIN,SOTEFIN BHARAT 
524667,SOTL,SAVITA OIL TECHNOLOGIES
521036,SOURCEIND,SOURCE INDUSTRIES (INDIA)
531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL
532218,SOUTHBANK,SOUTH INDIAN BANK
540174,SOUTHERNIN,SOUTHERN INFOCONSULTANTS LIMIT
513498,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS
514454,SOUTLAT,SOUTHERN LATEX
523826,SOVERDIA,SOVEREIGN DIAMONDS
542376,SPACAPS,SPA CAPITAL SERVICES 
541890,SPACEINCUBA,SPACE INCUBATRICS TECHNOLOGIES
540048,SPAL,S.P. APPARELS 
542759,SPANDANA,SPANDANA SPHOORTY FINANCIAL LI
531370,SPAR,SPARC ELECTREX
532872,SPARC,SUN PHARMA ADVANCED RESEARCH C
530037,SPARKLEGR,SPARKLE GOLD ROCK
530289,SPCAPIT,SP CAPITAL FINANCING
531982,SPECFOOD,SPECTRUM FOODS
534425,SPECIALITY,SPECIALITY RESTAURANTS
513687,SPECTRA,SPECTRA INDUSTRIES
542337,SPENCERS,SPENCER'S RETAIL 
526161,SPENTA,SPENTA INTERNATIONAL
590030,SPIC,SOUTHERN PETROCHEMICALS
526827,SPICEISLIN,SPICE ISLANDS INDUSTRIES LIMIT
500285,SPICEJET,SPICEJET
539895,SPICELOUNG,SPICE LOUNGE FOOD WORKS LIMITE
543464,SPITZE,MARUTI INTERIOR PRODUCTS LIMIT
532651,SPLIL,SPL INDUSTRIES
500405,SPLPETRO,SUPREME PETROCHEM
544738,SPML,SPECIALITY MEDICINES
500402,SPMLINFRA,SPML INFRA
539221,SPORTKING,SPORTKING INDIA
540079,SPRAYKING,SPRAYKING 
531205,SPRIGHT,SPRIGHT AGRO
533110,SPSL,SHREE PRECOATED STEELS
519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES
512221,SPVGLOBAL,SPV GLOBAL TRADING
531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LT
542232,SRD,SHANKAR LAL RAMPAL DYE-CHEM LI
519242,SRDAPRT,SARDA PROTEINS
514248,SRECR,SREECHEM RESINS
535601,SREEL,SREELEATHERS
539217,SRESTHA,SRESTHA FINVEST 
503806,SRF,SRF
536710,SRGFFL,SRG FINGROW FINANCE
534680,SRGHFL,SRG HOUSING FINANCE
532842,SRHHYPOLTD,SREE RAYALASEEMA HI-STRENGTH H
518053,SRICC,SRI CHAKRA CEMENT 
514442,SRIKPRIND,SRI KPR INDUSTRIES
521234,SRINACHA,SRI NACHAMMAI COTTON MILLS
521178,SRMCL,SRI RAMAKRISHNA MILLS (COIMBAT
523222,SRMENERGY,SRM ENERGY
543615,SRSOLTD,SILICON RENTAL SOLUTIONS LIMIT
544716,SRTL,SHREE RAM TWISTEX
540914,SRUSTEELS,SRU STEELS 
544621,SSMD,SSMD AGROTECH INDIA
530821,SSPDL,SSPDL
539026,SSPNFIN,SSPN FINANCE 
544840,SSPRL,SILVERSTORM PARKS AND RESORTS
543461,SSTL,SAFA SYSTEMS & TECHNOLOGIES LI
513262,SSWL,STEEL STRIPS WHEELS
513488,SSWRL,SHREE STEEL WIRE ROPES
544659,STANBIK,STANBIK AGRO
511700,STANCAP,STANDARD CAPITAL MARKETS
530931,STANPACK,STANPACKS (INDIA)
506105,STANROS,STANROSE MAFATLAL INVESTMENTS
532531,STAR,STRIDES PHARMA SCIENCE
540575,STARCEMENT,STAR CEMENT 
539255,STARDELTA,STAR DELTA TRANSFORMERS LIMITE
543412,STARHEALTH,STAR HEALTH AND ALLIED INSURAN
539017,STARHFL,STAR HOUSING FINANCE
544482,STARIMAGIN,STAR IMAGING AND PATH LAB LIMI
540492,STARLENT,STARLINEPS ENTERPRISES
520155,STARLOG,STARLOG ENTERPRISES 
516022,STARPAPER,STAR PAPER MILLS
506365,STARSOURCE,STARSOURCE MULTITRADE
512381,STARTECK,STARTECK FINANCE
512531,STCINDIA,STATE TRADING CORPORATION OF I
514197,STCORP,S&T CORPORATION
504180,STDBAT,STANDARD BATTERIES
526231,STDSFAC,STANDARD SURFACTANTS
523351,STDSHOE,STANDARD SHOE SOLE AND MOULD (
544914,STEAMHOUSE,STEAMHOUSE INDIA 
513517,STEELCAS,STEELCAST
500399,STEELCO,STEELCO GUJARAT
534748,STEELXIND,STEEL EXCHANGE INDIA
533316,STEL,STEL HOLDINGS
526071,STELLANT,STELLANT SECURITIES (INDIA) LT
536738,STELLAR,STELLAR CAPITAL SERVICES
531509,STEP2COR,STEP TWO CORPORATION
513575,STERPOW,STERLING POWERGENSYS
530759,STERTOOLS,STERLING TOOLS
516108,STHINPA,SOUTH INDIA PAPER MILLS
540738,STL,SHREEJI TRANSLOGISTICS 
513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES L
532374,STLTECH,STERLITE TECHNOLOGIES
543622,STML,STEELMAN TELECOM
504959,STOVACQ,STOVEC INDUSTRIES
543260,STOVEKRAFT,STOVE KRAFT
530495,STRATMONT,STRATMONT INDUSTRIES
526500,STRGRENWO,STERLING GREEN WOODS
544599,STUDDS,STUDDS ACCESSORIES 
544533,STYL,SESHAASAI TECHNOLOGIES 
526951,STYLAMIND,STYLAM INDUSTRIES
506222,STYRENIX,STYRENIX PERFORMANCE MATERIALS
532348,SUBEXLTD,SUBEX
517168,SUBROS,SUBROS
530231,SUBSM,SUBHASH SILK MILLS
530883,SUCROSA,SUPER CROP SAFE
506003,SUDAI,SUDAL INDUSTRIES
506390,SUDARCOLOR,SUDARSHAN COLORANTS INDIA LIMI
506655,SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES
543828,SUDARSHAN,SUDARSHAN PHARMA INDUSTRIES LI
544619,SUDEEPPHRM,SUDEEP PHARMA 
521113,SUDTIND-B,SUDITI INDUSTRIES
511654,SUGALDAM,SUGAL & DAMANI SHARE BROKERS L
544501,SUGSLLOYD,SUGS LLOYD
539117,SUJALA,SUJALA TRADING & HOLDING
524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS
543711,SULA,SULA VINEYARDS 
508969,SULABEN,SULABH ENGINEERS & SERVICES LT
530419,SUMEDHA,SUMEDHA FISCAL SERVICES
514211,SUMEETINDS,SUMEET INDUSTRIES
530445,SUMERUIND,SUMERU INDUSTRIES
542920,SUMICHEM,SUMITOMO CHEMICAL INDIA LIMITE
533306,SUMMITSEC,SUMMIT SECURITIES
530795,SUNCITYSY,SUNCITY SYNTHETICS
533166,SUNDARAM,SUNDARAM MULTI PAP
590071,SUNDARMFIN,SUNDARAM FINANCE
590072,SUNDRMBRAK,SUNDARAM BRAKE LININGS
500403,SUNDRMFAST,SUNDRAM FASTENERS
500215,SUNDROP,SUNDROP BRANDS
500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.
531433,SUNGOLD,SUNGOLD CAPITAL
530953,SUNILAGR,SUNIL AGRO FOODS
521232,SUNILTX,SUNIL INDUSTRIES
537253,SUNLOC,SUNIL HEALTHCARE
524715,SUNPHARMA,SUN PHARMACEUTICAL INDUSTRIES
523425,SUNRAJDI,SUNRAJ DIAMOND EXPORTS
539300,SUNRAKSHAK,SUNRAKSHAKK INDUSTRIES INDIA L
542025,SUNRETAIL,SUN RETAIL 
501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS
530845,SUNSHIEL,SUNSHIELD CHEMICALS
544881,SUNSHINE,SUNSHINE PICTURES 
544566,SUNSKY,SUNSKY LOGISTICS 
512179,SUNTECK,SUNTECK REALTY
532733,SUNTV,SUN TV NETWORK
512527,SUPER,SUPER SALES INDIA
530735,SUPERBAK,SUPER BAKERS (INDIA)
523283,SUPERHOUSE,SUPERHOUSE
539835,SUPERIOR,SUPERIOR FINLEASE 
541701,SUPERSHAKT,SUPERSHAKTI METALIKS 
521180,SUPERSPIN,SUPER SPINNING MILLS
526133,SUPERTEX,SUPERTEX INDUSTRIES
539561,SUPHA,SUPHA PHARMACHEM
532509,SUPRAJIT,SUPRAJIT ENGINEERING
540168,SUPRAPFSL,SUPRA PACIFIC FINANCIAL SERVIC
511539,SUPRATRE,SUPRA TRENDS 
530677,SUPREME,SUPREME HOLDINGS & HOSPITALITY
509930,SUPREMEIND,SUPREME INDUSTRIES
532904,SUPREMEINF,SUPREME INFRASTRUCTURE INDIA L
543434,SUPRIYA,SUPRIYA LIFESCIENCE 
523842,SUPTANERY,SUPER TANNERY
518075,SURAJ,SURAJ PRODUCTS
890226,SURAJINDPP,SURAJ INDUSTRIES .
531638,SURAJLTD,SURAJ
533298,SURANASOL,SURANA SOLAR
517530,SURANAT&P,SURANA TELECOM AND POWER LIMIT
530185,SURATRAML,SURAT TRADE AND MERCANTILE LIM
514260,SURBHIN,SURBHI INDUSTRIES
519604,SURFI,SURYO FOODS & INDUSTRIES
526211,SURJIND,SURAJ INDUSTRIES
533101,SURYAAMBA,SURYAAMBA SPINNING MILLS
514138,SURYALA,SURYALATA SPINNING MILLS
521200,SURYALAXMI,SURYALAKSHMI COTTON MILLS
500336,SURYAROSNI,SURYA ROSHNI
543279,SURYODAY,SURYODAY SMALL FINANCE BANK LI
544793,SUSAN,SUSAN ELECTRICALS INDIA LIMITE
532782,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES L
530239,SUVEN,SUVEN LIFE SCIENCES
543281,SUVIDHAA,SUVIDHAA INFOSERVE 
537259,SUYOG,SUYOG TELEMATICS
532667,SUZLON,SUZLON ENERGY
523722,SVAMSOF,SVAM SOFTWARE
512257,SVARTCORP,SWASTI VINAYAKA ART AND HERITA
524488,SVCIND,SVC INDUSTRIES
535621,SVGLOBAL,S V GLOBAL MILL
543799,SVJ,S. V. J. ENTERPRISES 
505590,SVPGLOB,SVP GLOBAL TEXTILES
543373,SVRL,SHRI VENKATESH REFINERIES LIMI
543745,SVS,SVS VENTURES
503659,SW1,SW INVESTMENTS
506863,SWADEIN,SWADESHI INDUSTRIES LEASING CO
531039,SWADHATURE,SWADHA NATURE 
503816,SWADPOL,SWADESHI POLYTEX
539406,SWAGTAM,SWAGATAM TRADING & SERVICES LI
503310,SWANCORP,SWAN CORP 
533107,SWANDEF,SWAN DEFENCE AND HEAVY INDUSTR
544861,SWARAJ,SWARAJ SUITING 
500407,SWARAJENG,SWARAJ ENGINES
526365,SWARNSAR,SWARNSARITA JEWELS INDIA LIMIT
530585,SWASTIKA,SWASTIKA INVESTMART
544452,SWASTIKAAL,SWASTIKA CASTAL 
510245,SWASTIVI,SWASTI VINAYAKA SYNTHETICS
543914,SWATIPRO,SWATI PROJECTS 
532051,SWELECTES,SWELECT ENERGY SYSTEMS
523558,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS
517201,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER
530217,SWOJAS,SWOJAS FOODS
512359,SWORDEDGE,SWORD-EDGE COMMERCIALS
531003,SWRNASE,SWARNA SECURITIES
542760,SWSOLAR,STERLING AND WILSON RENEWABLE
511447,SYLPH,SYLPH INDUSTRIES 
544889,SYMBIOTEC,SYMBIOTEC PHARMALAB
539278,SYMBIOX,SYMBIOX INVESTMENT & TRADING C
517385,SYMPHONY,SYMPHONY
524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LT
539268,SYNGENE,SYNGENE INTERNATIONAL 
543573,SYRMA,SYRMA SGS TECHNOLOGY 
531173,SYSCHEM,SYSCHEM (INDIA)
544541,SYSTEMATIC,SYSTEMATIC INDUSTRIES
526506,SYSTMTXC,SYSTEMATIX CORPORATE SERVICES
531432,SYTIXSE,SYSTEMATIX SECURITIES
539956,TAALTECH,TAAL TECH
516032,TAHMARENT,TAHMAR ENTERPRISES
519483,TAIIND,TAI INDUSTRIES
507785,TAINWALCHM,TAINWALA CHEMICALS & PLASTICS
532390,TAJGVK,TAJGVK HOTELS & RESORTS
532890,TAKE,TAKE
544471,TAKYON,TAKYON NETWORKS
505160,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS
538987,TALBROSENG,TALBROS ENGINEERING
533170,TAMBOLIIN,TAMBOLI INDUSTRIES
522229,TANAA,TANEJA AEROSPACE & AVIATION LT
512062,TANDHANIN,TANDHAN INDUSTRIES
506854,TANFACIND,TANFAC INDUSTRIES
532790,TANLA,TANLA PLATFORMS
540332,TANVI,TANVI FOODS (INDIA) 
505685,TAPARIA,TAPARIA TOOLS
519285,TARAI,TARAI FOODS
533203,TARAPUR,TARAPUR TRANSFORMERS
543249,TARC,TARC
532928,TARIL,TRANSFORMERS AND RECTIFIERS (I
538496,TARINI,TARINI INTERNATIONAL
532869,TARMAT,TARMAT
543399,TARSONS,TARSONS PRODUCTS 
519091,TASTYBITE,TASTY BITE EATABLES
544574,TATACAP,TATA CAPITAL 
500770,TATACHEM,TATA CHEMICALS
