Date,Client_Index_Futures_Long,Client_Index_Futures_Short,Client_Index_Futures_Net,Client_Stock_Futures_Long,Client_Stock_Futures_Short,Client_Stock_Futures_Net,Client_Index_Call_Long,Client_Index_Call_Short,Client_Index_Put_Long,Client_Index_Put_Short,DII_Index_Futures_Long,DII_Index_Futures_Short,DII_Index_Futures_Net,DII_Stock_Futures_Long,DII_Stock_Futures_Short,DII_Stock_Futures_Net,DII_Index_Call_Long,DII_Index_Call_Short,DII_Index_Put_Long,DII_Index_Put_Short,FII_Index_Futures_Long,FII_Index_Futures_Short,FII_Index_Futures_Net,FII_Stock_Futures_Long,FII_Stock_Futures_Short,FII_Stock_Futures_Net,FII_Index_Call_Long,FII_Index_Call_Short,FII_Index_Put_Long,FII_Index_Put_Short,Pro_Index_Futures_Long,Pro_Index_Futures_Short,Pro_Index_Futures_Net,Pro_Stock_Futures_Long,Pro_Stock_Futures_Short,Pro_Stock_Futures_Net,Pro_Index_Call_Long,Pro_Index_Call_Short,Pro_Index_Put_Long,Pro_Index_Put_Short,Total_Index_Futures_OI,FII_Long_Ratio_Pct
2025-09-30,193487,68064,125423,2561008,245271,2315737,1471677,1425886,1025223,1416084,83610,33467,50143,175255,4336439,-4161184,9463,0,25645,0,11968,188058,-176090,3460076,2133316,1326760,243003,306297,440915,169406,33705,33181,524,711953,193266,518687,486304,478264,548564,454856,322770,5.98
2025-10-01,193862,61300,132562,2579771,251593,2328178,1835402,1925285,1989232,2333162,84836,33542,51294,178832,4347017,-4168185,10603,0,25645,0,13912,190822,-176910,3471753,2151518,1320235,357533,372340,575568,294319,33883,40829,-6946,731449,211677,519772,704037,609951,833149,796113,326493,6.8
2025-10-03,203594,61671,141923,2621031,259716,2361315,2382986,2592184,2551188,2957709,85045,33542,51503,190191,4350929,-4160738,10603,0,25645,0,14740,204236,-189496,3449772,2158201,1291571,435776,440435,714678,423943,35091,39021,-3930,729416,221564,507852,1000103,796849,1191221,1101080,338470,6.73
2025-10-06,193678,60053,133625,2640472,261435,2379037,2367230,2463803,2998759,3293330,85017,36942,48075,202859,4357897,-4155038,10603,0,25645,0,16306,213884,-197578,3447351,2164592,1282759,467977,441453,749022,467653,45930,30052,15878,728846,235604,493242,1034279,974833,1303614,1316056,340931,7.08
2025-10-07,186056,62708,123348,2669232,263411,2405821,1522387,1542950,1435898,1759174,83629,37442,46187,196212,4360121,-4163909,10453,0,26845,0,16302,205832,-189530,3434287,2172286,1262001,279900,302475,473007,215629,48696,28701,19995,739523,243436,496087,629649,596964,622407,583353,334683,7.34
2025-10-08,190887,63242,127645,2693930,271412,2422518,2307775,2338095,1673450,2086616,81622,34186,47436,200818,4338757,-4137939,10453,0,28820,0,16643,205319,-188676,3410946,2185399,1225547,355775,399689,561138,277310,40360,26765,13595,749171,259297,489874,1023062,959281,819276,718757,329512,7.5
2025-10-09,192455,63868,128587,2683156,271810,2411346,2249199,2406912,2298435,2602306,79031,34101,44930,206242,4361961,-4155719,11153,0,30920,0,16359,202169,-185810,3415024,2167903,1247121,372613,393230,585061,324721,39666,27373,12293,756386,259134,497252,1043477,876300,986849,974238,327511,7.49
2025-10-10,191878,65620,126258,2663719,274381,2389338,2310910,2456521,2881227,3206449,78791,34101,44690,209493,4363652,-4154159,11153,0,30920,0,16085,197424,-181339,3431900,2160041,1271859,467200,454751,705720,425386,41219,30828,10391,765977,273015,492962,989413,867405,1265831,1251862,327973,7.53
2025-10-13,192610,57392,135218,2664800,276283,2388517,2862090,2910126,2704895,3158124,81859,34031,47828,214517,4316856,-4102339,11153,0,29320,0,15893,201602,-185709,3404984,2186351,1218633,471899,507414,696850,378118,39330,36667,2663,778669,283480,495189,1224421,1152023,1400334,1295157,329692,7.31
2025-10-14,197580,61115,136465,2691856,284920,2406936,1929369,1875338,1415287,1819089,78678,34181,44497,217671,4299694,-4082023,11153,0,28520,0,16255,210635,-194380,3376799,2223080,1153719,294716,325879,505650,214243,44505,31087,13418,816018,294650,521368,696612,730632,761578,677704,337018,7.16
2025-10-15,199029,69015,130014,2697248,297293,2399955,1941400,2103096,2109695,2474154,78685,35781,42904,223780,4319256,-4095476,11653,0,28520,0,18420,207535,-189115,3389785,2220390,1169395,388724,391091,603176,344648,50242,34045,16197,835012,308886,526126,935780,783369,1158426,1081016,346376,8.15
2025-10-16,188687,79977,108710,2691846,314401,2377445,2037054,2166280,2749384,2999435,85875,39381,46494,227511,4296969,-4069458,12390,0,28520,0,31061,193999,-162938,3400227,2219913,1180314,513127,421816,717269,429056,44311,36577,7734,842962,331263,511699,890353,864827,1158585,1225267,349934,13.8
2025-10-17,176430,84974,91456,2684994,322205,2362789,2458638,2508213,2769673,3218510,81613,39545,42068,232236,4267368,-4035132,11190,0,44820,0,35421,177941,-142520,3420732,2249004,1171728,576956,494668,789945,509542,44886,35890,8996,876251,375636,500615,1019787,1063689,1299939,1176326,338350,16.6
2025-10-20,185407,95626,89781,2676141,330541,2345600,1747238,1751276,1760612,2066762,79138,39702,39436,234363,4277330,-4042967,11190,0,48720,0,40857,178185,-137328,3480413,2264835,1215578,399981,354254,580985,320708,49375,41264,8111,896096,414307,481789,594069,646949,759824,762671,354777,18.65
2025-10-21,182701,95873,86828,2685652,337514,2348138,2003334,2010888,1924986,2256157,78882,40989,37893,234191,4268421,-4034230,11190,0,48720,0,41725,178754,-137029,3488325,2265552,1222773,427163,387691,603637,358611,52745,40437,12308,893180,429861,463319,711233,754342,874096,836671,356053,18.92
2025-10-23,178572,102037,76535,2639104,322835,2316269,2605967,2598758,2277170,2681791,77510,45984,31526,232030,4299020,-4066990,12090,0,50420,0,51852,165363,-113511,3571637,2223218,1348419,593204,520977,689573,434889,45822,40372,5450,821858,419556,402302,933598,1025125,1060824,961307,353756,23.87
2025-10-24,176249,95808,80441,2672286,319550,2352736,3217776,3324000,2365927,2777311,76394,39344,37050,233055,4293879,-4060824,12126,0,48820,0,52577,159124,-106547,3564140,2233313,1330827,727466,674020,744535,482235,33838,44782,-10944,791567,414306,377261,1459801,1419149,1068615,968352,339058,24.84
2025-10-27,172300,96758,75542,2646793,327412,2319381,2813486,3006870,2947457,3322387,75920,39324,36596,243251,4319034,-4075783,12162,0,55620,0,56880,164512,-107632,3604193,2211101,1393092,637647,587943,776267,544343,40317,44823,-4506,785831,422521,363310,1357152,1225632,1408237,1320852,345417,25.69
2025-10-28,150801,75156,75645,2607698,263723,2343975,1469814,1436054,1226253,1515191,73900,46948,26952,157814,4213327,-4055513,972,0,35957,0,29492,121658,-92166,3414298,2144120,1270178,270517,284650,380878,202558,17636,28067,-10431,660754,219394,441360,529874,550471,597457,522797,271829,19.51
2025-10-29,152430,81929,70501,2740987,297683,2443304,1695458,1783425,1842550,2070339,74542,39279,35263,163339,4554840,-4391501,1013,0,41727,0,29916,128230,-98314,3676025,2207441,1468584,357309,352202,454756,307113,23958,31408,-7450,725168,245555,479613,719122,637275,790856,752437,280846,18.92
2025-10-30,163622,82278,81344,2789664,301515,2488149,2705788,2649215,1779761,2180751,74594,37729,36865,162910,4550857,-4387947,1263,0,41727,0,28410,138858,-110448,3650425,2241930,1408495,510212,532779,542950,320635,28331,36092,-7761,749880,258577,491303,1013147,1048415,896749,759801,294957,16.98
2025-10-31,170939,86744,84195,2816064,301306,2514758,3381816,3342468,1903497,2362449,74823,35887,38936,169528,4605700,-4436172,1263,0,40027,0,27954,146627,-118673,3649154,2261014,1388140,672848,661992,599062,358978,37957,42415,-4458,802029,268755,533274,1326494,1377961,1023790,844948,311673,16.01
2025-11-03,179540,86208,93332,2832730,311855,2520875,3323142,3262502,2367559,2705328,75160,35621,39539,173485,4606278,-4432793,1263,0,40027,0,28322,153149,-124827,3645001,2275219,1369782,618499,608823,630742,411798,30122,38166,-8044,815617,273481,542136,1208181,1279758,1074028,995231,313144,15.61
2025-11-04,187789,85044,102745,2864664,306575,2558089,1840477,1774224,1291866,1720589,74966,36928,38038,179821,4576919,-4397098,1263,0,38327,0,29594,164812,-135218,3619752,2322585,1297167,353860,342679,488825,245663,33161,38726,-5565,832855,291013,541842,605110,683805,768406,621172,325510,15.22
2025-11-06,190648,90268,100380,2891393,311650,2579743,2727006,2680574,1677581,2141664,76147,36928,39219,188929,4602829,-4413900,1263,0,38327,0,27572,165426,-137854,3633537,2346754,1286783,467761,488093,572350,328298,35394,37139,-1745,854192,306818,547374,959337,986699,963224,781520,329761,14.29
2025-11-07,197827,88732,109095,2924316,313627,2610689,2786457,2801755,2266140,2668445,76535,37594,38941,195863,4623296,-4427433,1381,0,20927,0,27322,179413,-152091,3634807,2371712,1263095,538174,526566,682286,406619,41354,37299,4055,867149,313500,553649,978694,976385,1068297,962586,343038,13.22
2025-11-10,197246,89039,108207,2944984,315849,2629135,2997400,2946117,2650964,3008041,76406,37594,38812,202121,4661672,-4459551,1381,0,21977,0,27579,184286,-156707,3629666,2367656,1262010,552056,563100,727079,475501,46583,36895,9688,882488,314082,568406,1083756,1125376,1166879,1083358,347814,13.02
2025-11-11,200297,87013,113284,2952266,311404,2640862,1640551,1619817,1461037,1785872,76435,37594,38841,201688,4677248,-4475560,1381,0,16977,0,27151,186981,-159830,3623407,2365265,1258142,339473,337637,511315,287066,44847,37142,7705,898369,321813,576556,579980,603931,735400,651791,348730,12.68
2025-11-12,191487,87676,103811,2934950,322474,2612476,1848418,1864821,2040248,2252093,87516,37594,49922,203264,4681045,-4477781,2381,0,18677,0,25567,187807,-162240,3650380,2339303,1311077,396411,381184,535568,357460,44004,35497,8507,885762,331534,554228,666973,668178,855425,840364,348574,11.98
2025-11-13,182923,86004,96919,2918992,332776,2586216,2148790,2099259,2018049,2279910,87514,37594,49920,207957,4661903,-4453946,2381,0,39127,0,24542,184489,-159947,3642001,2317666,1324335,448538,433371,615249,395362,48432,35324,13108,877252,333857,543395,744600,811678,950395,947547,343411,11.74
2025-11-14,192042,85993,106049,2946772,333607,2613165,2775008,2816933,2265318,2689526,91529,37524,54005,208766,4674539,-4465773,2381,0,24427,0,24415,194034,-169619,3637417,2320732,1316685,573126,552924,701210,434520,48971,39406,9565,895576,359653,535923,1066791,1047449,1101323,968231,356957,11.18
2025-11-17,193086,87158,105928,2977915,339055,2638860,2767801,2806773,2941862,3226034,91204,37524,53680,210192,4677748,-4467556,2381,0,24427,0,26702,195987,-169285,3644935,2347324,1297611,563586,532151,766693,535731,47270,37593,9677,913265,382180,531085,1004093,998937,1205078,1176295,358262,11.99
2025-11-18,193833,87462,106371,3033851,343385,2690466,1821691,1794533,1596727,1950113,91296,37524,53772,211833,4674304,-4462471,2381,0,20463,0,27126,195915,-168789,3627794,2366650,1261144,357142,370954,537393,306592,43567,34921,8646,923624,412763,510861,612105,627832,779528,677406,355822,12.16
2025-11-19,187008,86673,100335,3030160,339932,2690228,1879741,1992659,2273053,2521304,91351,37799,53552,215830,4664748,-4448918,2381,0,20463,0,27153,194724,-167571,3646707,2372693,1274014,443524,420996,602099,445281,43874,30190,13684,933291,448615,484676,711319,623310,970644,899675,349386,12.24
2025-11-20,170997,90618,80379,3023300,317350,2705950,2011004,2116555,2767908,2991279,103487,37799,65688,221459,4648909,-4427450,2381,0,20627,0,27179,192744,-165565,3600024,2318684,1281340,514519,457989,683292,495912,48781,29283,19498,864959,424799,440160,741485,694845,1106300,1090935,350444,12.36
2025-11-21,170477,94233,76244,3048746,319069,2729677,2616443,2648023,2278261,2848611,97696,37799,59897,232387,4653984,-4421597,2381,0,20811,0,25571,195418,-169847,3603690,2339167,1264523,584976,541328,708500,426215,68372,34666,33706,848531,421134,427397,894792,909241,1132673,865419,362116,11.57
2025-11-24,173693,96331,77362,3025221,317337,2707884,3249125,3157154,2152700,2789121,79827,37719,42108,243905,4706040,-4462135,2381,0,21019,0,32966,194663,-161697,3648854,2299690,1349164,719953,714873,745652,456635,78119,35892,42227,843656,438569,405087,1180491,1279923,1194479,868095,364605,14.48
2025-11-25,144135,84047,60088,2869888,244252,2625636,1460624,1460985,1036432,1482422,78096,35595,42501,155734,4593285,-4437551,1950,0,23384,0,20420,115109,-94689,3535070,2205449,1329621,289447,341259,493176,234926,15551,23451,-7900,683815,201521,482294,473262,423038,602470,438114,258202,15.07
2025-11-26,145844,88576,57268,2883375,255672,2627703,1587783,1786297,2211919,2379931,78319,35595,42724,160728,4619187,-4458459,1950,0,26994,0,23762,114509,-90747,3550169,2187178,1362991,398437,376969,573151,422100,19037,28282,-9245,683243,215478,467765,675975,500877,968468,978501,266962,17.19
2025-11-27,148480,91315,57165,2930244,262841,2667403,2089868,2274044,2342200,2617596,78547,35595,42952,169469,4621901,-4452432,1950,0,27294,0,25762,113025,-87263,3550551,2221384,1329167,449150,426769,576487,379691,16201,29055,-12854,697032,241170,455862,798391,638546,939158,887852,268990,18.56
2025-11-28,147276,91569,55707,2960250,267300,2692950,2410973,2481632,2531578,2864045,78657,35595,43062,170853,4648267,-4477414,1950,0,27294,0,26170,113766,-87596,3552919,2226111,1326808,490310,494561,685279,434275,16263,27436,-11173,709037,251381,457656,840026,767065,1053663,999495,268366,18.7
2025-12-01,149586,91538,58048,2958563,273867,2684696,3089651,3050126,2439806,2871584,77545,35595,41950,178772,4608153,-4429381,1950,0,27294,0,26360,113530,-87170,3560171,2240368,1319803,550277,562864,712115,446954,20292,33120,-12828,718649,293767,424882,1091480,1120366,1125497,986175,273783,18.84
2025-12-02,157724,82324,75400,2951274,284381,2666893,1776948,1759058,1249298,1705374,75174,40343,34831,178154,4681914,-4503760,2950,0,27294,0,23308,123167,-99859,3578068,2206322,1371746,368902,395432,550028,284732,24960,35332,-10372,728608,263487,465121,594915,589224,782549,619063,281166,15.91
2025-12-03,170574,77994,92580,2958889,284249,2674640,2264281,2265276,1585464,2077839,70205,44602,25603,184628,4694262,-4509634,2950,0,26224,0,22201,135670,-113469,3559664,2225315,1334349,479820,490779,632883,341811,28259,32973,-4714,758481,257836,500645,805700,796696,855881,680801,291239,14.06
2025-12-04,166767,75511,91256,2941743,290089,2651654,2436953,2447889,1858142,2356013,70419,44423,25996,177798,4694282,-4516484,2950,0,26224,0,20426,142956,-122530,3568873,2215701,1353172,492007,529167,668844,378045,35940,30662,5278,770636,258978,511658,808631,763484,922335,741486,293552,12.5
2025-12-05,162541,76461,86080,2949239,296206,2653033,2277858,2398995,2561829,2939540,70563,35595,34968,183021,4717312,-4534291,2950,0,28324,0,22996,144298,-121302,3607359,2235486,1371873,537053,522684,756389,498217,28931,28677,254,775517,266132,509385,898787,794969,1103778,1012562,285031,13.75
2025-12-08,170834,82312,88522,2937790,302202,2635588,3853738,3558270,2109552,2627965,70830,35595,35235,197069,4720771,-4523702,2975,50,25424,0,22045,160574,-138529,3614111,2260313,1353798,666672,780842,739535,408074,49642,34870,14772,811703,277387,534316,1368597,1552820,1051341,889812,313351,12.07
2025-12-09,177491,85409,92082,2933805,300458,2633347,2022569,1859791,1291393,1732972,69656,33845,35811,200066,4753169,-4553103,2950,0,25514,0,19606,162104,-142498,3624204,2249295,1374909,422696,465596,608159,293969,54972,40367,14605,821862,277015,544847,602574,725400,727804,625928,321725,10.79
2025-12-10,181516,87056,94460,2941415,311543,2629872,2713569,2461636,1492388,1993895,69270,34210,35060,197272,4736616,-4539344,2950,0,24714,0,20126,168465,-148339,3619602,2261296,1358306,526432,560179,650118,335668,61177,42358,18819,842309,291143,551166,846567,1067702,862225,699881,332089,10.67
2025-12-11,180958,84891,96067,2933095,311065,2622030,2575784,2524671,2120023,2478077,69574,34210,35364,201654,4759713,-4558059,2950,0,24154,0,21817,168801,-146984,3641360,2240012,1401348,527492,560986,666359,401442,50497,34944,15553,826884,292203,534681,855380,875948,870093,801109,322846,11.45
2025-12-12,181060,81784,99276,2955084,321831,2633253,2489299,2481809,2605879,2939048,77347,34210,43137,206960,4762076,-4555116,2950,0,24154,0,19016,169432,-150416,3663171,2253979,1409192,561157,545033,729096,480612,45887,37884,8003,818871,306200,512671,908241,934805,1062157,1001625,323310,10.09
2025-12-15,181434,80557,100877,2980750,323478,2657272,2785325,2746010,3035358,3259055,77399,34310,43089,216404,4761125,-4544721,2950,0,24154,0,19976,167901,-147925,3650541,2274698,1375843,598241,603860,763103,527370,39344,35385,3959,821261,309655,511606,1001683,1038328,1227467,1263658,318153,10.63
2025-12-16,185127,81585,103542,2995240,340347,2654893,2016000,1860856,1369341,1770365,77512,33337,44175,220461,4752558,-4532097,2950,0,24306,0,17353,174198,-156845,3615421,2285804,1329617,417734,445117,588565,297351,48079,38951,9128,860696,313109,547587,610942,741652,688401,602897,328071,9.06
2025-12-17,187955,80555,107400,3001628,353091,2648537,2648148,2485821,1641941,2071966,78593,33337,45256,222592,4747410,-4524818,5877,0,20956,0,16062,180712,-164650,3626053,2308334,1317719,508459,555516,645027,359801,50708,38714,11994,891565,333003,558562,900804,1021951,821522,697678,333318,8.16
2025-12-18,187049,81375,105674,2988065,358522,2629543,2735715,2649256,1904307,2319578,78344,33257,45087,229052,4752763,-4523711,5877,0,20156,0,16149,181631,-165482,3671498,2322714,1348784,543918,585386,656757,385525,46791,32070,14721,903311,357927,545384,932038,982905,888349,764465,328333,8.17
2025-12-19,176141,79242,96899,2969369,345278,2624091,2510729,2588029,2499506,2870620,78300,33257,45043,232552,4789686,-4557134,5877,0,20656,0,17001,175786,-158785,3724896,2308060,1416836,573262,556577,715180,492071,45247,28404,16843,915252,399045,516207,950120,895382,1111625,984276,316689,8.82
2025-12-22,169589,81409,88180,2971247,347137,2624110,2439589,2535939,3169681,3365710,77950,33257,44693,235861,4788760,-4552899,5877,0,22274,0,21336,166037,-144701,3736025,2306484,1429541,566281,508124,814734,614038,41891,30063,11828,936181,436933,499248,944409,912093,1197662,1224604,310766,11.39
2025-12-23,165119,83052,82067,2969134,343199,2625935,1737993,1736838,1712999,1977697,77185,34057,43128,234647,4792558,-4557911,5877,0,22113,0,22931,156689,-133758,3759315,2300460,1458855,427599,406207,573085,368956,39935,31372,8563,947830,474709,473121,651407,679831,697376,658921,305170,12.77
2025-12-24,165416,83374,82042,2973863,338681,2635182,2366721,2316704,1957251,2347954,67560,34017,33543,240507,4785422,-4544915,5847,0,22029,0,21361,150412,-129051,3764653,2295404,1469249,515923,518345,648076,425259,46089,32623,13466,890142,449658,440484,848469,901911,898445,752587,300426,12.44
2025-12-26,174852,76145,98707,2976077,344837,2631240,3067194,2940065,1918515,2433331,70999,34382,36617,243129,4803478,-4560349,6847,0,21990,0,19756,158909,-139153,3769173,2281161,1488012,645748,659701,703783,428888,40680,36851,3829,883687,442590,441097,1076429,1196451,1006984,789053,306287,11.06
2025-12-29,181030,73102,107928,2977337,334771,2642566,3543004,3393394,2050015,2531102,76173,35824,40349,250700,4811013,-4560313,6847,0,26005,0,29097,184037,-154940,3771181,2291754,1479427,698906,717867,720964,446951,44675,38012,6663,885529,447209,438320,1274496,1411992,1034217,853148,330975,13.65
